Time [s],Packet ID,MOSI,MISO
22.9526870000,4984,0x4F,
22.9529270000,4984,0x44,
22.9531565000,4984,0x17,
22.9534660000,4985,0x14,
22.9537825000,4986,0x3F,
22.9540380000,4986,0xCF,
22.9543180000,4986,0x06,
22.9545675000,4986,0x4F,
22.9548080000,4986,0x44,
22.9550375000,4986,0x17,
22.9554585000,4987,0x15,
22.9557765000,4988,0x3F,
22.9560320000,4988,0xCF,
22.9563120000,4988,0x06,
22.9565615000,4988,0x4F,
22.9568020000,4988,0x44,
22.9570315000,4988,0x17,
22.9573735000,4989,0x00,
22.9576865000,4990,0x3F,
22.9579420000,4990,0xBF,
22.9582235000,4990,0x3F,
22.9584755000,4990,0x3F,
22.9587160000,4990,0x04,
22.9589440000,4990,0x07,
22.9592525000,4991,0x01,
22.9595670000,4992,0x3F,
22.9598225000,4992,0xBF,
22.9601360000,4992,0x3F,
22.9605580000,4992,0x3F,
22.9607985000,4992,0x04,
22.9610265000,4992,0x07,
22.9613350000,4993,0x02,
22.9616820000,4994,0x3F,
22.9619370000,4994,0xBF,
22.9622190000,4994,0x3F,
22.9624705000,4994,0x3F,
22.9627110000,4994,0x04,
22.9629390000,4994,0x07,
22.9632470000,4995,0x03,
22.9635630000,4996,0x3F,
22.9638185000,4996,0xBF,
22.9641000000,4996,0x3F,
22.9643520000,4996,0x3F,
22.9645925000,4996,0x04,
22.9648205000,4996,0x07,
22.9651615000,4997,0x04,
22.9655540000,4998,0x3F,
22.9658090000,4998,0xBF,
22.9660905000,4998,0x3F,
22.9663430000,4998,0x3F,
22.9665830000,4998,0x04,
22.9668110000,4998,0x07,
22.9671065000,4999,0x05,
22.9673300000,4999,0xA0,
22.9675885000,5000,0xFF,
22.9678330000,5001,0xFF,
22.9681550000,5001,0xFF,
23.0660875000,5001,0xFC,
23.0663365000,5001,0xE6,
23.0666185000,5001,0xDA,
23.0668680000,5001,0xFD,
23.0671835000,5001,0x00,
23.0674275000,5001,0x00,
23.0677120000,5001,0xFE,
23.0679655000,5001,0xFD,
23.0682505000,5001,0xE6,
23.0684990000,5001,0x00,
23.0687760000,5001,0x00,
23.0690230000,5001,0x00,
23.0692445000,5001,0x20,
23.0696210000,5002,0x10,
23.0699690000,5003,0x3F,
23.0702240000,5003,0xCF,
23.0707050000,5003,0x06,
23.0709550000,5003,0x4F,
23.0711955000,5003,0x44,
23.0714250000,5003,0x17,
23.0717340000,5004,0x11,
23.0720510000,5005,0x3F,
23.0723060000,5005,0xCF,
23.0725860000,5005,0x06,
23.0728360000,5005,0x4F,
23.0730760000,5005,0x44,
23.0733055000,5005,0x17,
23.0736150000,5006,0x12,
23.0739640000,5007,0x3F,
23.0742190000,5007,0xCF,
23.0744990000,5007,0x06,
23.0747485000,5007,0x4F,
23.0749885000,5007,0x44,
23.0752175000,5007,0x17,
23.0756065000,5008,0x13,
23.0759570000,5009,0x3F,
23.0762120000,5009,0xCF,
23.0764925000,5009,0x06,
23.0767420000,5009,0x4F,
23.0769820000,5009,0x44,
23.0772115000,5009,0x17,
23.0775205000,5010,0x14,
23.0778370000,5011,0x3F,
23.0780925000,5011,0xCF,
23.0783725000,5011,0x06,
23.0786220000,5011,0x4F,
23.0788625000,5011,0x44,
23.0790920000,5011,0x17,
23.0794015000,5012,0x15,
23.0797520000,5013,0x3F,
23.0800070000,5013,0xCF,
23.0802875000,5013,0x06,
23.0807390000,5013,0x4F,
23.0809795000,5013,0x44,
23.0812090000,5013,0x17,
23.0815190000,5014,0x00,
23.0818320000,5015,0x3F,
23.0820875000,5015,0xBF,
23.0823690000,5015,0x3F,
23.0826210000,5015,0x3F,
23.0828615000,5015,0x04,
23.0830895000,5015,0x07,
23.0833980000,5016,0x01,
23.0837450000,5017,0x3F,
23.0840000000,5017,0xBF,
23.0842820000,5017,0x3F,
23.0845335000,5017,0x3F,
23.0847740000,5017,0x04,
23.0850015000,5017,0x07,
23.0853100000,5018,0x02,
23.0857350000,5019,0x3F,
23.0859900000,5019,0xBF,
23.0862715000,5019,0x3F,
23.0865235000,5019,0x3F,
23.0867635000,5019,0x04,
23.0869910000,5019,0x07,
23.0872990000,5020,0x03,
23.0876155000,5021,0x3F,
23.0878710000,5021,0xBF,
23.0881530000,5021,0x3F,
23.0884050000,5021,0x3F,
23.0886450000,5021,0x04,
23.0888730000,5021,0x07,
23.0892135000,5022,0x04,
23.0895280000,5023,0x3F,
23.0897835000,5023,0xBF,
23.0900655000,5023,0x3F,
23.0903175000,5023,0x3F,
23.0907580000,5023,0x04,
23.0909860000,5023,0x07,
23.0912815000,5024,0x05,
23.0915055000,5024,0xA0,
23.0917635000,5025,0xFF,
23.0920080000,5026,0xFF,
23.0922970000,5026,0xFF,
23.1900175000,5026,0xFC,
23.1902665000,5026,0xE6,
23.1907580000,5026,0xDA,
23.1910080000,5026,0xFD,
23.1912990000,5026,0x00,
23.1915425000,5026,0x00,
23.1918350000,5026,0xFE,
23.1920885000,5026,0xFD,
23.1923820000,5026,0xE6,
23.1926305000,5026,0x00,
23.1929160000,5026,0x00,
23.1931630000,5026,0x00,
23.1933845000,5026,0x20,
23.1937935000,5027,0x10,
23.1941165000,5028,0x3F,
23.1943715000,5028,0xCF,
23.1946595000,5028,0x06,
23.1949095000,5028,0x4F,
23.1951495000,5028,0x44,
23.1953790000,5028,0x17,
23.1958005000,5029,0x11,
23.1961250000,5030,0x3F,
23.1963800000,5030,0xCF,
23.1966680000,5030,0x06,
23.1969180000,5030,0x4F,
23.1971580000,5030,0x44,
23.1973875000,5030,0x17,
23.1976970000,5031,0x12,
23.1980540000,5032,0x3F,
23.1983090000,5032,0xCF,
23.1985970000,5032,0x06,
23.1988465000,5032,0x4F,
23.1990870000,5032,0x44,
23.1993165000,5032,0x17,
23.1996260000,5033,0x13,
23.1999520000,5034,0x3F,
23.2002075000,5034,0xCF,
23.2007610000,5034,0x06,
23.2010110000,5034,0x4F,
23.2012185000,5034,0x44,
23.2014475000,5034,0x17,
23.2017900000,5035,0x14,
23.2021140000,5036,0x3F,
23.2023695000,5036,0xCF,
23.2026580000,5036,0x06,
23.2029075000,5036,0x4F,
23.2031480000,5036,0x44,
23.2033775000,5036,0x17,
23.2036870000,5037,0x15,
23.2040450000,5038,0x3F,
23.2042995000,5038,0xCF,
23.2045875000,5038,0x06,
23.2048370000,5038,0x4F,
23.2050775000,5038,0x44,
23.2053065000,5038,0x17,
23.2056955000,5039,0x00,
23.2060490000,5040,0x3F,
23.2063045000,5040,0xBF,
23.2065945000,5040,0x3F,
23.2068465000,5040,0x3F,
23.2070865000,5040,0x04,
23.2073140000,5040,0x07,
23.2076225000,5041,0x01,
23.2079450000,5042,0x3F,
23.2082005000,5042,0xBF,
23.2084905000,5042,0x3F,
23.2087750000,5042,0x3F,
23.2089830000,5042,0x04,
23.2092105000,5042,0x07,
23.2095515000,5043,0x02,
23.2098745000,5044,0x3F,
23.2101300000,5044,0xBF,
23.2104200000,5044,0x3F,
23.2108730000,5044,0x3F,
23.2111135000,5044,0x04,
23.2113415000,5044,0x07,
23.2116495000,5045,0x03,
23.2119735000,5046,0x3F,
23.2122290000,5046,0xBF,
23.2125510000,5046,0x3F,
23.2128030000,5046,0x3F,
23.2130430000,5046,0x04,
23.2132385000,5046,0x07,
23.2135795000,5047,0x04,
23.2139020000,5048,0x3F,
23.2141580000,5048,0xBF,
23.2144475000,5048,0x3F,
23.2147000000,5048,0x3F,
23.2149400000,5048,0x04,
23.2151680000,5048,0x07,
23.2154635000,5049,0x05,
23.2157980000,5049,0xA0,
23.2160565000,5050,0xFF,
23.2163015000,5051,0xFF,
23.2165910000,5051,0xFF,
23.2890265000,5051,0xFC,
23.2892755000,5051,0xE6,
23.2895650000,5051,0xDA,
23.2898145000,5051,0xFD,
23.2901050000,5051,0x00,
23.2903490000,5051,0x00,
23.2908450000,5051,0xFE,
23.2910985000,5051,0xFD,
23.2913920000,5051,0xE6,
23.2916405000,5051,0x00,
23.2919255000,5051,0x00,
23.2921730000,5051,0x00,
23.2923945000,5051,0x20,
23.2928035000,5052,0x10,
23.2931265000,5053,0x3F,
23.2933815000,5053,0xCF,
23.2936695000,5053,0x06,
23.2939190000,5053,0x4F,
23.2941595000,5053,0x44,
23.2943890000,5053,0x17,
23.2946985000,5054,0x11,
23.2950555000,5055,0x3F,
23.2953105000,5055,0xCF,
23.2956780000,5055,0x06,
23.2959275000,5055,0x4F,
23.2961680000,5055,0x44,
23.2963975000,5055,0x17,
23.2967070000,5056,0x12,
23.2970640000,5057,0x3F,
23.2973190000,5057,0xCF,
23.2976070000,5057,0x06,
23.2978565000,5057,0x4F,
23.2980965000,5057,0x44,
23.2983260000,5057,0x17,
23.2986360000,5058,0x13,
23.2989620000,5059,0x3F,
23.2992170000,5059,0xCF,
23.2995375000,5059,0x06,
23.2997875000,5059,0x4F,
23.3000270000,5059,0x44,
23.3002240000,5059,0x17,
23.3007985000,5060,0x14,
23.3011230000,5061,0x3F,
23.3013785000,5061,0xCF,
23.3016670000,5061,0x06,
23.3019165000,5061,0x4F,
23.3021570000,5061,0x44,
23.3023865000,5061,0x17,
23.3026960000,5062,0x15,
23.3030540000,5063,0x3F,
23.3033090000,5063,0xCF,
23.3035965000,5063,0x06,
23.3038460000,5063,0x4F,
23.3040865000,5063,0x44,
23.3043155000,5063,0x17,
23.3046250000,5064,0x00,
23.3049460000,5065,0x3F,
23.3052010000,5065,0xBF,
23.3054910000,5065,0x3F,
23.3058545000,5065,0x3F,
23.3060950000,5065,0x04,
23.3063225000,5065,0x07,
23.3066305000,5066,0x01,
23.3069535000,5067,0x3F,
23.3072090000,5067,0xBF,
23.3074990000,5067,0x3F,
23.3077510000,5067,0x3F,
23.3079910000,5067,0x04,
23.3082190000,5067,0x07,
23.3085600000,5068,0x02,
23.3088830000,5069,0x3F,
23.3091385000,5069,0xBF,
23.3094285000,5069,0x3F,
23.3096805000,5069,0x3F,
23.3099205000,5069,0x04,
23.3101485000,5069,0x07,
23.3104570000,5070,0x03,
23.3109825000,5071,0x3F,
23.3112380000,5071,0xBF,
23.3115600000,5071,0x3F,
23.3118120000,5071,0x3F,
23.3120525000,5071,0x04,
23.3122475000,5071,0x07,
23.3125885000,5072,0x04,
23.3129115000,5073,0x3F,
23.3131670000,5073,0xBF,
23.3134565000,5073,0x3F,
23.3137090000,5073,0x3F,
23.3139490000,5073,0x04,
23.3141770000,5073,0x07,
23.3144725000,5074,0x05,
23.3146960000,5074,0xA0,
23.3149545000,5075,0xFF,
23.3151990000,5076,0xFF,
23.3154880000,5076,0xFF,
23.3810860000,5076,0xFC,
23.3813345000,5076,0xE6,
23.3816245000,5076,0xDA,
23.3818745000,5076,0xFD,
23.3821650000,5076,0x00,
23.3824090000,5076,0x00,
23.3827345000,5076,0xFE,
23.3829880000,5076,0xFD,
23.3832810000,5076,0xE6,
23.3835300000,5076,0x00,
23.3838150000,5076,0x00,
23.3840620000,5076,0x00,
23.3842835000,5076,0x20,
23.3846595000,5077,0x10,
23.3850150000,5078,0x3F,
23.3852700000,5078,0xCF,
23.3855580000,5078,0x06,
23.3858870000,5078,0x4F,
23.3861275000,5078,0x44,
23.3863570000,5078,0x17,
23.3866665000,5079,0x11,
23.3870235000,5080,0x3F,
23.3872785000,5080,0xCF,
23.3875660000,5080,0x06,
23.3878160000,5080,0x4F,
23.3880560000,5080,0x44,
23.3882850000,5080,0x17,
23.3885945000,5081,0x12,
23.3889190000,5082,0x3F,
23.3891740000,5082,0xCF,
23.3894625000,5082,0x06,
23.3897120000,5082,0x4F,
23.3899525000,5082,0x44,
23.3901820000,5082,0x17,
23.3905235000,5083,0x13,
23.3910530000,5084,0x3F,
23.3913085000,5084,0xCF,
23.3915965000,5084,0x06,
23.3918460000,5084,0x4F,
23.3920860000,5084,0x44,
23.3923155000,5084,0x17,
23.3926250000,5085,0x14,
23.3929495000,5086,0x3F,
23.3932050000,5086,0xCF,
23.3935255000,5086,0x06,
23.3937750000,5086,0x4F,
23.3940150000,5086,0x44,
23.3942120000,5086,0x17,
23.3945535000,5087,0x15,
23.3948800000,5088,0x3F,
23.3951355000,5088,0xCF,
23.3954235000,5088,0x06,
23.3957850000,5088,0x4F,
23.3960250000,5088,0x44,
23.3962220000,5088,0x17,
23.3965640000,5089,0x00,
23.3968855000,5090,0x3F,
23.3971405000,5090,0xBF,
23.3974305000,5090,0x3F,
23.3976825000,5090,0x3F,
23.3979230000,5090,0x04,
23.3981510000,5090,0x07,
23.3984595000,5091,0x01,
23.3988140000,5092,0x3F,
23.3990695000,5092,0xBF,
23.3993595000,5092,0x3F,
23.3996115000,5092,0x3F,
23.3998515000,5092,0x04,
23.4000795000,5092,0x07,
23.4003875000,5093,0x02,
23.4009415000,5094,0x3F,
23.4011965000,5094,0xBF,
23.4014865000,5094,0x3F,
23.4017385000,5094,0x3F,
23.4019790000,5094,0x04,
23.4022070000,5094,0x07,
23.4025480000,5095,0x03,
23.4028730000,5096,0x3F,
23.4031280000,5096,0xBF,
23.4034180000,5096,0x3F,
23.4036700000,5096,0x3F,
23.4039100000,5096,0x04,
23.4041380000,5096,0x07,
23.4044465000,5097,0x04,
23.4048020000,5098,0x3F,
23.4050570000,5098,0xBF,
23.4053465000,5098,0x3F,
23.4055980000,5098,0x3F,
23.4059155000,5098,0x04,
23.4061435000,5098,0x07,
23.4064390000,5099,0x05,
23.4066625000,5099,0xA0,
23.4069210000,5100,0xFF,
23.4071655000,5101,0xFF,
23.4074550000,5101,0xFF,
23.5093770000,5101,0xFC,
23.5096260000,5101,0xE6,
23.5100830000,5101,0xDA,
23.5103325000,5101,0xFD,
23.5106235000,5101,0x00,
23.5112045000,5101,0x00,
23.5114975000,5101,0xFE,
23.5117515000,5101,0xFD,
23.5122125000,5101,0xE6,
23.5124610000,5101,0x00,
23.5127465000,5101,0x00,
23.5131600000,5101,0x00,
23.5133815000,5101,0x20,
23.5137580000,5102,0x10,
23.5142480000,5103,0x3F,
23.5145030000,5103,0xCF,
23.5147915000,5103,0x06,
23.5150410000,5103,0x4F,
23.5154480000,5103,0x44,
23.5157565000,5103,0x17,
23.5160980000,5104,0x11,
23.5165900000,5105,0x3F,
23.5168450000,5105,0xCF,
23.5171330000,5105,0x06,
23.5175175000,5105,0x4F,
23.5177575000,5105,0x44,
23.5179870000,5105,0x17,
23.5184640000,5106,0x12,
23.5187885000,5107,0x3F,
23.5190440000,5107,0xCF,
23.5195000000,5107,0x06,
23.5197495000,5107,0x4F,
23.5199900000,5107,0x44,
23.5202195000,5107,0x17,
23.5209435000,5108,0x13,
23.5212700000,5109,0x3F,
23.5215255000,5109,0xCF,
23.5218460000,5109,0x06,
23.5220950000,5109,0x4F,
23.5223030000,5109,0x44,
23.5225325000,5109,0x17,
23.5228745000,5110,0x14,
23.5231985000,5111,0x3F,
23.5234540000,5111,0xCF,
23.5237425000,5111,0x06,
23.5239920000,5111,0x4F,
23.5242325000,5111,0x44,
23.5244620000,5111,0x17,
23.5247715000,5112,0x15,
23.5251300000,5113,0x3F,
23.5253855000,5113,0xCF,
23.5256735000,5113,0x06,
23.5260020000,5113,0x4F,
23.5262425000,5113,0x44,
23.5264720000,5113,0x17,
23.5267820000,5114,0x00,
23.5271360000,5115,0x3F,
23.5273915000,5115,0xBF,
23.5276810000,5115,0x3F,
23.5279335000,5115,0x3F,
23.5281735000,5115,0x04,
23.5284010000,5115,0x07,
23.5287090000,5116,0x01,
23.5290325000,5117,0x3F,
23.5292875000,5117,0xBF,
23.5295775000,5117,0x3F,
23.5298295000,5117,0x3F,
23.5300700000,5117,0x04,
23.5302975000,5117,0x07,
23.5306385000,5118,0x02,
23.5311630000,5119,0x3F,
23.5314175000,5119,0xBF,
