Time [s],Packet ID,MOSI,MISO,Actual Value
31.5171860000,6766,0x3F,,
31.5174415000,6766,0xBF,,
31.5177315000,6766,0x3F,,
31.5179835000,6766,0x3F,,
31.5182240000,6766,0x04,,
31.5186210000,6766,0x07,,
31.5189620000,6767,0x02,,
31.5192845000,6768,0x3F,,
31.5195395000,6768,0xBF,,
31.5198295000,6768,0x3F,,
31.5200815000,6768,0x3F,,
31.5203220000,6768,0x04,,
31.5205500000,6768,0x07,,
31.5208585000,6769,0x03,,
31.5212150000,6770,0x3F,,
31.5214705000,6770,0xBF,,
31.5217600000,6770,0x3F,,
31.5220120000,6770,0x3F,,
31.5222525000,6770,0x04,,
31.5224800000,6770,0x07,,
31.5227880000,6771,0x04,,
31.5231110000,6772,0x3F,,
31.5234765000,6772,0xBF,,
31.5237665000,6772,0x3F,,
31.5240180000,6772,0x3F,,
31.5242585000,6772,0x04,,
31.5244860000,6772,0x07,,
31.5247815000,6773,0x05,,
31.5250055000,6773,0xA0,,
31.5252640000,6774,0xFF,,
31.5255080000,6775,0xFF,,
31.5257980000,6775,0xFF,,
31.6278160000,6775,0xE0,,7
31.6280625000,6775,0xDA,,2
31.6287210000,6775,0x60,,1
31.6289695000,6775,0xFD,,0.
31.6292595000,6775,0x00,,
31.6296385000,6775,0x00,,
31.6299630000,6775,0xFE,,8
31.6302170000,6775,0xE7,,9.
31.6306445000,6775,0xF2,,3
31.6308930000,6775,0x00,,
31.6312100000,6775,0x00,,
31.6315915000,6775,0x00,,
31.6318125000,6775,0x20,,
31.6322220000,6776,0x10,,
31.6327120000,6777,0x3F,,
31.6329675000,6777,0xCF,,
31.6332555000,6777,0x06,,
31.6337510000,6777,0x4F,,
31.6339915000,6777,0x44,,
31.6342210000,6777,0x17,,
31.6345300000,6778,0x11,,
31.6350215000,6779,0x3F,,
31.6352765000,6779,0xCF,,
31.6355645000,6779,0x06,,
31.6359810000,6779,0x4F,,
31.6362215000,6779,0x44,,
31.6364185000,6779,0x17,,
31.6368950000,6780,0x12,,
31.6372520000,6781,0x3F,,
31.6375075000,6781,0xCF,,
31.6379305000,6781,0x06,,
31.6381800000,6781,0x4F,,
31.6386510000,6781,0x44,,
31.6390940000,6781,0x17,,
31.6394035000,6782,0x13,,
31.6397615000,6783,0x3F,,
31.6400160000,6783,0xCF,,
31.6403040000,6783,0x06,,
31.6405535000,6783,0x4F,,
31.6407940000,6783,0x44,,
31.6410230000,6783,0x17,,
31.6413320000,6784,0x14,,
31.6416565000,6785,0x3F,,
31.6419120000,6785,0xCF,,
31.6422000000,6785,0x06,,
31.6424500000,6785,0x4F,,
31.6426900000,6785,0x44,,
31.6429195000,6785,0x17,,
31.6432615000,6786,0x15,,
31.6436670000,6787,0x3F,,
31.6439220000,6787,0xCF,,
31.6442425000,6787,0x06,,
31.6444915000,6787,0x4F,,
31.6446995000,6787,0x44,,
31.6449290000,6787,0x17,,
31.6452710000,6788,0x00,,
31.6455920000,6789,0x3F,,
31.6458475000,6789,0xBF,,
31.6461375000,6789,0x3F,,
31.6463895000,6789,0x3F,,
31.6466300000,6789,0x04,,
31.6468575000,6789,0x07,,
31.6471665000,6790,0x01,,
31.6475215000,6791,0x3F,,
31.6477770000,6791,0xBF,,
31.6480660000,6791,0x3F,,
31.6483185000,6791,0x3F,,
31.6487590000,6791,0x04,,
31.6489545000,6791,0x07,,
31.6492950000,6792,0x02,,
31.6496180000,6793,0x3F,,
31.6498735000,6793,0xBF,,
31.6501635000,6793,0x3F,,
31.6504155000,6793,0x3F,,
31.6506560000,6793,0x04,,
31.6508835000,6793,0x07,,
31.6511920000,6794,0x03,,
31.6515490000,6795,0x3F,,
31.6518040000,6795,0xBF,,
31.6520935000,6795,0x3F,,
31.6523450000,6795,0x3F,,
31.6525855000,6795,0x04,,
31.6528130000,6795,0x07,,
31.6531215000,6796,0x04,,
31.6535545000,6797,0x3F,,
31.6538090000,6797,0xBF,,
31.6540985000,6797,0x3F,,
31.6543505000,6797,0x3F,,
31.6545905000,6797,0x04,,
31.6548185000,6797,0x07,,
31.6551135000,6798,0x05,,
31.6553375000,6798,0xA0,,
31.6555955000,6799,0xFF,,
31.6558405000,6800,0xFF,,
31.6561300000,6800,0xFF,,
31.7288810000,6800,0xE0,,7
31.7291275000,6800,0xDA,,2
31.7294165000,6800,0x60,,1
31.7296645000,6800,0xFD,,0.
31.7299875000,6800,0x00,,
31.7302315000,6800,0x00,,
31.7305245000,6800,0xFE,,8
31.7307780000,6800,0xE7,,9.
31.7310705000,6800,0xF2,,3
31.7313190000,6800,0x00,,
31.7316040000,6800,0x00,,
31.7318510000,6800,0x00,,
31.7320725000,6800,0x20,,
31.7324815000,6801,0x10,,
31.7328045000,6802,0x3F,,
31.7330595000,6802,0xCF,,
31.7333480000,6802,0x06,,
31.7336770000,6802,0x4F,,
31.7339170000,6802,0x44,,
31.7341465000,6802,0x17,,
31.7344880000,6803,0x11,,
31.7348130000,6804,0x3F,,
31.7350680000,6804,0xCF,,
31.7353565000,6804,0x06,,
31.7356060000,6804,0x4F,,
31.7358465000,6804,0x44,,
31.7360760000,6804,0x17,,
31.7363855000,6805,0x12,,
31.7367425000,6806,0x3F,,
31.7369975000,6806,0xCF,,
31.7372855000,6806,0x06,,
31.7375350000,6806,0x4F,,
31.7377755000,6806,0x44,,
31.7380050000,6806,0x17,,
31.7383145000,6807,0x13,,
31.7388730000,6808,0x3F,,
31.7391285000,6808,0xCF,,
31.7394165000,6808,0x06,,
31.7396660000,6808,0x4F,,
31.7399065000,6808,0x44,,
31.7401360000,6808,0x17,,
31.7404455000,6809,0x14,,
31.7408020000,6810,0x3F,,
31.7410575000,6810,0xCF,,
31.7413455000,6810,0x06,,
31.7415950000,6810,0x4F,,
31.7418350000,6810,0x44,,
31.7420645000,6810,0x17,,
31.7423745000,6811,0x15,,
31.7427005000,6812,0x3F,,
31.7429555000,6812,0xCF,,
31.7432760000,6812,0x06,,
31.7436050000,6812,0x4F,,
31.7438455000,6812,0x44,,
31.7440750000,6812,0x17,,
31.7443845000,6813,0x00,,
31.7447065000,6814,0x3F,,
31.7449615000,6814,0xBF,,
31.7452840000,6814,0x3F,,
31.7455360000,6814,0x3F,,
31.7457755000,6814,0x04,,
31.7459710000,6814,0x07,,
31.7463115000,6815,0x01,,
31.7466345000,6816,0x3F,,
31.7468895000,6816,0xBF,,
31.7471795000,6816,0x3F,,
31.7474315000,6816,0x3F,,
31.7476720000,6816,0x04,,
31.7479000000,6816,0x07,,
31.7482085000,6817,0x02,,
31.7487645000,6818,0x3F,,
31.7490200000,6818,0xBF,,
31.7493100000,6818,0x3F,,
31.7495620000,6818,0x3F,,
31.7498020000,6818,0x04,,
31.7500295000,6818,0x07,,
31.7503385000,6819,0x03,,
31.7506625000,6820,0x3F,,
31.7509180000,6820,0xBF,,
31.7512080000,6820,0x3F,,
31.7514600000,6820,0x3F,,
31.7517005000,6820,0x04,,
31.7519280000,6820,0x07,,
31.7522370000,6821,0x04,,
31.7525920000,6822,0x3F,,
31.7528470000,6822,0xBF,,
31.7531365000,6822,0x3F,,
31.7533890000,6822,0x3F,,
31.7537070000,6822,0x04,,
31.7539350000,6822,0x07,,
31.7542310000,6823,0x05,,
31.7544545000,6823,0xA0,,
31.7547130000,6824,0xFF,,
31.7549570000,6825,0xFF,,
31.7552785000,6825,0xFF,,
31.8532375000,6825,0xE0,,7
31.8534835000,6825,0xDA,,2
31.8538765000,6825,0x60,,1
31.8541240000,6825,0xFD,,0.
31.8544070000,6825,0x00,,
31.8546505000,6825,0x00,,
31.8549355000,6825,0xFE,,8
31.8551895000,6825,0xE7,,9.
31.8554740000,6825,0xF2,,3
31.8557225000,6825,0x00,,
31.8559995000,6825,0x00,,
31.8562465000,6825,0x00,,
31.8564680000,6825,0x20,,
31.8568765000,6826,0x10,,
31.8571915000,6827,0x3F,,
31.8574470000,6827,0xCF,,
31.8577270000,6827,0x06,,
31.8579770000,6827,0x4F,,
31.8582170000,6827,0x44,,
31.8584465000,6827,0x17,,
31.8589580000,6828,0x11,,
31.8593065000,6829,0x3F,,
31.8595615000,6829,0xCF,,
31.8598415000,6829,0x06,,
31.8600915000,6829,0x4F,,
31.8603315000,6829,0x44,,
31.8605605000,6829,0x17,,
31.8608700000,6830,0x12,,
31.8611860000,6831,0x3F,,
31.8614410000,6831,0xCF,,
31.8617215000,6831,0x06,,
31.8619710000,6831,0x4F,,
31.8622110000,6831,0x44,,
31.8624405000,6831,0x17,,
31.8627505000,6832,0x13,,
31.8631000000,6833,0x3F,,
31.8633555000,6833,0xCF,,
31.8637145000,6833,0x06,,
31.8639640000,6833,0x4F,,
31.8642045000,6833,0x44,,
31.8644340000,6833,0x17,,
31.8647435000,6834,0x14,,
31.8650920000,6835,0x3F,,
31.8653475000,6835,0xCF,,
31.8656270000,6835,0x06,,
31.8658770000,6835,0x4F,,
31.8661170000,6835,0x44,,
31.8663460000,6835,0x17,,
31.8666560000,6836,0x15,,
31.8669735000,6837,0x3F,,
31.8672290000,6837,0xCF,,
31.8675090000,6837,0x06,,
31.8677590000,6837,0x4F,,
31.8679990000,6837,0x44,,
31.8682285000,6837,0x17,,
31.8685385000,6838,0x00,,
31.8690855000,6839,0x3F,,
31.8693410000,6839,0xBF,,
31.8696225000,6839,0x3F,,
31.8698745000,6839,0x3F,,
31.8701145000,6839,0x04,,
31.8703420000,6839,0x07,,
31.8706510000,6840,0x01,,
31.8709660000,6841,0x3F,,
31.8712210000,6841,0xBF,,
31.8715025000,6841,0x3F,,
31.8717545000,6841,0x3F,,
